,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name
180,0.272,0.958,0,-10.797,1,0.381,0.00195,4.63e-05,0.0915,0.0382,136.867,audio_features,203xxdlledLFnkqrUleD72,spotify:track:203xxdlledLFnkqrUleD72,https://api.spotify.com/v1/tracks/203xxdlledLFnkqrUleD72,https://api.spotify.com/v1/audio-analysis/203xxdlledLFnkqrUleD72,348093,4,You Can't Bring Me Down
181,0.479,0.832,3,-4.746,1,0.145,0.13,2.83e-05,0.0459,0.584,140.41,audio_features,5Ny6yVg3LRfz3jicFcIMlm,spotify:track:5Ny6yVg3LRfz3jicFcIMlm,https://api.spotify.com/v1/tracks/5Ny6yVg3LRfz3jicFcIMlm,https://api.spotify.com/v1/audio-analysis/5Ny6yVg3LRfz3jicFcIMlm,147827,4,Mississippi Queen
182,0.495,0.954,7,-7.757,1,0.0841,6.49e-05,0.826,0.359,0.367,109.556,audio_features,2HwtiwV8OgIwNuj1Wq9e0B,spotify:track:2HwtiwV8OgIwNuj1Wq9e0B,https://api.spotify.com/v1/tracks/2HwtiwV8OgIwNuj1Wq9e0B,https://api.spotify.com/v1/audio-analysis/2HwtiwV8OgIwNuj1Wq9e0B,196973,4,Stand Up And Shout
183,0.555,0.576,0,-13.451,1,0.0295,0.178,0.00459,0.0419,0.495,109.833,audio_features,3Ukf2oQRQYUDGL0JK5UR2r,spotify:track:3Ukf2oQRQYUDGL0JK5UR2r,https://api.spotify.com/v1/tracks/3Ukf2oQRQYUDGL0JK5UR2r,https://api.spotify.com/v1/audio-analysis/3Ukf2oQRQYUDGL0JK5UR2r,298227,4,White Room
184,0.359,0.652,4,-8.206,0,0.0318,0.00171,0.0215,0.123,0.0617,129.864,audio_features,4mHastEiDgKTD3JdLQ8Yhp,spotify:track:4mHastEiDgKTD3JdLQ8Yhp,https://api.spotify.com/v1/tracks/4mHastEiDgKTD3JdLQ8Yhp,https://api.spotify.com/v1/audio-analysis/4mHastEiDgKTD3JdLQ8Yhp,436787,3,Love To Love - 2008 Remastered Version
185,0.594,0.77,7,-8.267,0,0.032,0.276,0.0176,0.0575,0.827,107.484,audio_features,5pEdaQSuxgifkk9syZvA6k,spotify:track:5pEdaQSuxgifkk9syZvA6k,https://api.spotify.com/v1/tracks/5pEdaQSuxgifkk9syZvA6k,https://api.spotify.com/v1/audio-analysis/5pEdaQSuxgifkk9syZvA6k,277227,4,Man On The Silver Mountain
186,0.323,0.921,8,-7.393,1,0.0758,0.00354,0.469,0.205,0.308,115.548,audio_features,4j1VLXRsDlkBztsJr3TZDH,spotify:track:4j1VLXRsDlkBztsJr3TZDH,https://api.spotify.com/v1/tracks/4j1VLXRsDlkBztsJr3TZDH,https://api.spotify.com/v1/audio-analysis/4j1VLXRsDlkBztsJr3TZDH,381480,4,Beyond the Black
187,0.177,0.947,10,-6.207,1,0.122,3.26e-05,0.388,0.521,0.207,99.471,audio_features,3ACVa5EM4xXGS0e2QOfr2c,spotify:track:3ACVa5EM4xXGS0e2QOfr2c,https://api.spotify.com/v1/tracks/3ACVa5EM4xXGS0e2QOfr2c,https://api.spotify.com/v1/audio-analysis/3ACVa5EM4xXGS0e2QOfr2c,365667,4,Angel Witch
188,0.618,0.824,3,-6.973,1,0.129,0.515,5.92e-05,0.0547,0.608,144.957,audio_features,2vcsxeFsY4ZuqL7czWl086,spotify:track:2vcsxeFsY4ZuqL7czWl086,https://api.spotify.com/v1/tracks/2vcsxeFsY4ZuqL7czWl086,https://api.spotify.com/v1/audio-analysis/2vcsxeFsY4ZuqL7czWl086,240133,4,Jailbreak
189,0.306,0.806,4,-6.63,0,0.0562,0.000575,0.031,0.103,0.225,115.709,audio_features,1qZGjqfS5QoZQ5BKAhAauT,spotify:track:1qZGjqfS5QoZQ5BKAhAauT,https://api.spotify.com/v1/tracks/1qZGjqfS5QoZQ5BKAhAauT,https://api.spotify.com/v1/audio-analysis/1qZGjqfS5QoZQ5BKAhAauT,1388720,3,A Change of Seasons - The Crimson Sunrise / Innocence / Carpe Diem / The Darkest of Winters / Another World / The Inevitable Summer / The Crimson Sunset
190,0.264,0.605,9,-5.348,1,0.0335,0.00144,1.16e-06,0.203,0.128,129.786,audio_features,7yr94rICZZyn6vkdnJROaf,spotify:track:7yr94rICZZyn6vkdnJROaf,https://api.spotify.com/v1/tracks/7yr94rICZZyn6vkdnJROaf,https://api.spotify.com/v1/audio-analysis/7yr94rICZZyn6vkdnJROaf,386200,4,Dreaming Neon Black
191,0.331,0.907,9,-5.585,1,0.0402,0.00159,8.48e-05,0.907,0.387,113.377,audio_features,75oevwx73ARfBETVleOxFM,spotify:track:75oevwx73ARfBETVleOxFM,https://api.spotify.com/v1/tracks/75oevwx73ARfBETVleOxFM,https://api.spotify.com/v1/audio-analysis/75oevwx73ARfBETVleOxFM,306973,4,Foolin' - Live
192,0.368,0.991,6,-6.543,1,0.144,0.00654,0.00494,0.52,0.337,100.693,audio_features,7MrdOSEVc6iZhHFImhRx6C,spotify:track:7MrdOSEVc6iZhHFImhRx6C,https://api.spotify.com/v1/tracks/7MrdOSEVc6iZhHFImhRx6C,https://api.spotify.com/v1/audio-analysis/7MrdOSEVc6iZhHFImhRx6C,181533,4,Atomic Punk
193,0.484,0.711,2,-7.784,1,0.0331,0.0183,0.173,0.0941,0.49,148.189,audio_features,1yl4Lly0mQBJwDeocjsbxc,spotify:track:1yl4Lly0mQBJwDeocjsbxc,https://api.spotify.com/v1/tracks/1yl4Lly0mQBJwDeocjsbxc,https://api.spotify.com/v1/audio-analysis/1yl4Lly0mQBJwDeocjsbxc,503067,4,Stranglehold
194,0.208,0.832,9,-11.009,1,0.0624,0.00356,0.0537,0.199,0.648,156.938,audio_features,2PHYxHUFjHUGmdj8MbVINJ,spotify:track:2PHYxHUFjHUGmdj8MbVINJ,https://api.spotify.com/v1/tracks/2PHYxHUFjHUGmdj8MbVINJ,https://api.spotify.com/v1/audio-analysis/2PHYxHUFjHUGmdj8MbVINJ,429973,4,Working Man
195,0.629,0.849,4,-5.253,1,0.0496,0.0692,0.106,0.0751,0.599,128.071,audio_features,6ogkXh6irlNqJnSzRpvL5O,spotify:track:6ogkXh6irlNqJnSzRpvL5O,https://api.spotify.com/v1/tracks/6ogkXh6irlNqJnSzRpvL5O,https://api.spotify.com/v1/audio-analysis/6ogkXh6irlNqJnSzRpvL5O,251587,4,Hair Of The Dog
196,0.436,0.574,8,-12.438,1,0.0357,0.33,0.109,0.0869,0.344,116.831,audio_features,1CjG1MlMTAzre8Bt4yf7xA,spotify:track:1CjG1MlMTAzre8Bt4yf7xA,https://api.spotify.com/v1/tracks/1CjG1MlMTAzre8Bt4yf7xA,https://api.spotify.com/v1/audio-analysis/1CjG1MlMTAzre8Bt4yf7xA,465093,4,The Sign Of The Southern Cross
197,0.381,0.979,9,-5.065,0,0.144,0.00746,0.202,0.865,0.174,103.056,audio_features,3x639plCXGLyZoMcyR2IgJ,spotify:track:3x639plCXGLyZoMcyR2IgJ,https://api.spotify.com/v1/tracks/3x639plCXGLyZoMcyR2IgJ,https://api.spotify.com/v1/audio-analysis/3x639plCXGLyZoMcyR2IgJ,186093,1,Dissident Aggressor
198,0.254,0.985,9,-6.778,1,0.188,5.26e-05,0.363,0.0558,0.0397,162.947,audio_features,3HUUKh0ZXFi5x2XgAHjtz6,spotify:track:3HUUKh0ZXFi5x2XgAHjtz6,https://api.spotify.com/v1/tracks/3HUUKh0ZXFi5x2XgAHjtz6,https://api.spotify.com/v1/audio-analysis/3HUUKh0ZXFi5x2XgAHjtz6,244160,4,Trapped Under Ice
199,0.254,0.811,7,-13.416,1,0.0542,0.000573,0.221,0.11,0.416,168.398,audio_features,1A9bOtUg91RLO9nGzXF8ao,spotify:track:1A9bOtUg91RLO9nGzXF8ao,https://api.spotify.com/v1/tracks/1A9bOtUg91RLO9nGzXF8ao,https://api.spotify.com/v1/audio-analysis/1A9bOtUg91RLO9nGzXF8ao,336760,4,Rust In Peace...Polaris
