,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name
269,0.39,0.293,0,-14.274,0,0.0537,0.16,0.0,0.202,0.203,143.956,audio_features,1yslmgUcM2AOkOPS4sl3QV,spotify:track:1yslmgUcM2AOkOPS4sl3QV,https://api.spotify.com/v1/tracks/1yslmgUcM2AOkOPS4sl3QV,https://api.spotify.com/v1/audio-analysis/1yslmgUcM2AOkOPS4sl3QV,355107,4,Bohemian Rhapsody
270,0.361,0.728,6,-8.519,1,0.0368,0.000291,0.000112,0.0701,0.155,105.768,audio_features,1f5s5i721OcbLH8XdSac14,spotify:track:1f5s5i721OcbLH8XdSac14,https://api.spotify.com/v1/tracks/1f5s5i721OcbLH8XdSac14,https://api.spotify.com/v1/audio-analysis/1f5s5i721OcbLH8XdSac14,318000,4,Black Hole Sun
271,0.424,0.529,7,-12.004,1,0.0265,0.109,0.000255,0.222,0.255,94.839,audio_features,4cJsAb0zKwADwtljw9t8CP,spotify:track:4cJsAb0zKwADwtljw9t8CP,https://api.spotify.com/v1/tracks/4cJsAb0zKwADwtljw9t8CP,https://api.spotify.com/v1/audio-analysis/4cJsAb0zKwADwtljw9t8CP,274707,4,Linger
272,0.731,0.703,1,-3.652,1,0.0328,0.00188,2.15e-06,0.0685,0.928,127.967,audio_features,5UapJPoV8BX4xQYOIwjABo,spotify:track:5UapJPoV8BX4xQYOIwjABo,https://api.spotify.com/v1/tracks/5UapJPoV8BX4xQYOIwjABo,https://api.spotify.com/v1/audio-analysis/5UapJPoV8BX4xQYOIwjABo,161368,4,Feel It
273,0.622,0.531,4,-13.229,1,0.0406,0.0405,1.17e-06,0.0915,0.737,128.084,audio_features,2dIo9fymQxXT12e2uKJ98Z,spotify:track:2dIo9fymQxXT12e2uKJ98Z,https://api.spotify.com/v1/tracks/2dIo9fymQxXT12e2uKJ98Z,https://api.spotify.com/v1/audio-analysis/2dIo9fymQxXT12e2uKJ98Z,212240,4,All The Love
274,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0701,0.74,117.401,audio_features,5C0LFQARavkPpn7JgA4sLk,spotify:track:5C0LFQARavkPpn7JgA4sLk,https://api.spotify.com/v1/tracks/5C0LFQARavkPpn7JgA4sLk,https://api.spotify.com/v1/audio-analysis/5C0LFQARavkPpn7JgA4sLk,253250,4,Every Breath You Take - Remastered 2003
275,0.552,0.66,5,-7.131,1,0.0321,0.0191,0.00153,0.168,0.579,150.037,audio_features,0QQJuiBB75tDJDsBnVKYnH,spotify:track:0QQJuiBB75tDJDsBnVKYnH,https://api.spotify.com/v1/tracks/0QQJuiBB75tDJDsBnVKYnH,https://api.spotify.com/v1/audio-analysis/0QQJuiBB75tDJDsBnVKYnH,241326,4,Santiago
276,0.533,0.362,2,-14.712,1,0.0292,0.000174,0.156,0.14,0.0913,109.918,audio_features,3jgvZOgkbonsOKESHpxd8j,spotify:track:3jgvZOgkbonsOKESHpxd8j,https://api.spotify.com/v1/tracks/3jgvZOgkbonsOKESHpxd8j,https://api.spotify.com/v1/audio-analysis/3jgvZOgkbonsOKESHpxd8j,296160,4,With Or Without You
277,0.461,0.918,4,-8.507,1,0.0959,0.405,0.00033,0.126,0.802,172.435,audio_features,4tyl9OMKMG8F2L0RUYQMH3,spotify:track:4tyl9OMKMG8F2L0RUYQMH3,https://api.spotify.com/v1/tracks/4tyl9OMKMG8F2L0RUYQMH3,https://api.spotify.com/v1/audio-analysis/4tyl9OMKMG8F2L0RUYQMH3,249960,4,Walk Of Life
278,0.42,0.93,2,-5.583,0,0.0638,0.0189,0.00675,0.264,0.344,99.641,audio_features,1s4Ie0cT6P73SRSfh3oyGW,spotify:track:1s4Ie0cT6P73SRSfh3oyGW,https://api.spotify.com/v1/tracks/1s4Ie0cT6P73SRSfh3oyGW,https://api.spotify.com/v1/audio-analysis/1s4Ie0cT6P73SRSfh3oyGW,291373,4,The Number Of The Beast - 1998 Remastered Version
